REGCODE,DIVCODE,STATEFP,COUNTYFP,CSACODE,CBSACODE,METDCODE,METMICSA,CENTOUTL,ADULTMEN,MSM12MTH,MSM5YEAR
3,6,1,1,,33860,,1,,19410,333,514
3,6,1,3,380,19300,,1,1,69724,925,1429
3,6,1,5,,,,,,11567,82,127
3,6,1,7,142,13820,,1,2,9508,119,184
3,6,1,9,142,13820,,1,2,21368,601,928
3,6,1,11,,,,,,4597,73,113
3,6,1,13,,,,,,7088,39,60
3,6,1,15,,11500,,1,1,43018,692,1070
3,6,1,17,194,46740,,2,1,12467,122,188
3,6,1,19,,,,,,10194,56,87
3,6,1,21,142,13820,,1,2,16117,201,311
3,6,1,23,,,,,,5012,129,200
3,6,1,25,,,,,,8980,49,76
3,6,1,27,,,,,,5095,103,159
3,6,1,29,,,,,,5555,199,308
3,6,1,31,222,21460,,2,1,18737,491,758
3,6,1,33,,22520,,1,1,20005,187,288
3,6,1,35,,,,,,4789,26,41
3,6,1,37,142,45180,,2,2,4444,29,45
3,6,1,39,,,,,,13847,367,568
3,6,1,41,,,,,,5128,28,44
3,6,1,43,142,18980,,2,1,30274,209,323
3,6,1,45,222,37120,,2,1,18496,190,294
3,6,1,47,,42820,,2,1,14253,78,121
3,6,1,49,,,,,,25787,227,352
3,6,1,51,,33860,,1,1,29601,219,338
3,6,1,53,,,,,,15423,184,284
3,6,1,55,,23460,,1,1,38227,373,577
3,6,1,57,,,,,,6431,35,55
3,6,1,59,,,,,,11635,191,296
3,6,1,61,222,20020,,1,2,9991,70,108
3,6,1,63,,,,,,3142,17,27
3,6,1,65,,46220,,1,2,5533,90,139
3,6,1,67,222,20020,,1,2,6382,45,69
3,6,1,69,222,20020,,1,1,36294,316,488
3,6,1,71,174,42460,,2,1,20067,120,185
3,6,1,73,142,13820,,1,1,233379,6818,10540
3,6,1,75,,,,,,5359,29,46
3,6,1,77,,22520,,1,1,34483,407,630
3,6,1,79,290,19460,,1,2,12708,142,219
3,6,1,81,194,12220,,1,1,55081,495,765
3,6,1,83,290,26620,,1,2,32747,229,354
3,6,1,85,,33860,,1,2,3884,27,42
3,6,1,87,,,,,,7471,41,64
3,6,1,89,290,26620,,1,1,125969,1583,2447
3,6,1,91,,,,,,7242,40,62
3,6,1,93,,,,,,11825,215,332
3,6,1,95,290,10700,,2,1,34211,441,682
3,6,1,97,380,33660,,1,1,146239,2195,3393
3,6,1,99,,,,,,8104,87,135
3,6,1,101,,33860,,1,1,80252,849,1313
3,6,1,103,290,19460,,1,1,44419,507,783
3,6,1,105,,,,,,3619,20,31
3,6,1,107,,46220,,1,2,6969,49,75
3,6,1,109,,45980,,2,1,12450,82,128
3,6,1,111,,,,,,8412,46,72
3,6,1,113,194,17980,,1,1,19520,253,391
3,6,1,115,142,13820,,1,2,31981,762,1177
3,6,1,117,142,13820,,1,1,71363,1416,2190
3,6,1,119,,,,,,4690,26,40
3,6,1,121,142,45180,,2,1,30533,531,821
3,6,1,123,,,,,,15371,240,371
3,6,1,125,,46220,,1,1,73904,703,1086
3,6,1,127,142,13820,,1,2,24780,676,1044
3,6,1,129,,,,,,6287,48,75
3,6,1,131,,,,,,3884,41,63
3,6,1,133,,,,,,9261,51,79
4,9,2,13,,,,,,2125,35,55
4,9,2,16,,,,,,3206,48,74
4,9,2,20,,11260,,1,1,111307,1644,2542
4,9,2,50,,,,,,5864,111,171
4,9,2,60,,,,,,377,2,3
4,9,2,68,,,,,,835,16,25
4,9,2,70,,,,,,1729,10,15
4,9,2,90,,21820,,1,1,39373,378,584
4,9,2,100,,,,,,1125,6,10
4,9,2,105,,,,,,925,5,8
4,9,2,110,,27940,,2,1,12502,215,332
4,9,2,122,,,,,,22687,125,193
4,9,2,130,,28540,,2,1,5413,30,46
4,9,2,150,,,,,,5312,150,232
4,9,2,164,,,,,,466,3,4
4,9,2,170,,11260,,1,2,33856,257,397
4,9,2,180,,,,,,3452,19,29
4,9,2,185,,,,,,4699,26,40
4,9,2,188,,,,,,2706,44,68
4,9,2,195,,,,,,1588,9,14
4,9,2,198,,,,,,2366,39,60
4,9,2,220,,,,,,3459,19,29
4,9,2,230,,,,,,472,3,4
4,9,2,240,,,,,,2887,16,25
4,9,2,261,,,,,,3921,33,51
4,9,2,270,,,,,,2358,13,20
4,9,2,275,,,,,,916,5,8
4,9,2,282,,,,,,287,2,2
4,9,2,290,,,,,,2251,23,36
4,8,4,1,,,,,,24731,161,249
4,8,4,3,,43420,,1,1,51600,788,1218
4,8,4,5,,22380,,1,1,50728,583,901
4,8,4,7,,37740,,2,1,20782,149,230
4,8,4,9,,40940,,2,1,14691,81,125
4,8,4,11,,,,,,3162,49,76
4,8,4,12,,,,,,8578,47,73
4,8,4,13,,38060,,1,1,1408797,56857,87894
4,8,4,15,332,29420,,1,1,80695,770,1190
4,8,4,17,,43320,,2,1,37856,246,380
4,8,4,19,536,46060,,1,1,371308,6623,10238
4,8,4,21,,38060,,1,1,148297,3190,4931
4,8,4,23,536,35700,,2,1,15335,84,130
4,8,4,25,,39140,,1,1,83457,949,1467
4,8,4,27,,49740,,1,1,73266,803,1241
3,7,5,1,,,,,,6932,38,59
3,7,5,3,,,,,,7816,43,66
3,7,5,5,,34260,,2,1,16008,148,229
3,7,5,7,,22220,,1,1,80293,1112,1718
3,7,5,9,,25460,,2,1,13824,138,214
3,7,5,11,,,,,,4200,151,234
3,7,5,13,,15780,,2,2,2182,12,19
3,7,5,15,,,,,,10522,234,362
3,7,5,17,,,,,,4347,66,102
3,7,5,19,,11660,,2,1,8682,58,89
3,7,5,21,,,,,,5953,37,57
3,7,5,23,,,,,,10193,56,87
3,7,5,25,340,38220,,1,2,3177,22,34
3,7,5,27,,31620,,2,1,8910,49,76
3,7,5,29,,,,,,7907,100,155
3,7,5,31,308,27860,,1,1,35354,382,591
3,7,5,33,,22900,,1,1,22155,166,256
3,7,5,35,368,32820,,1,1,16720,215,332
3,7,5,37,,,,,,6276,35,53
3,7,5,39,,,,,,2910,16,25
3,7,5,41,,,,,,4380,24,37
3,7,5,43,,,,,,6827,38,58
3,7,5,45,340,30780,,1,2,42381,389,601
3,7,5,47,,,,,,6626,36,56
3,7,5,49,,,,,,4713,26,40
3,7,5,51,284,26300,,1,1,36283,550,850
3,7,5,53,340,30780,,1,2,6658,68,105
3,7,5,55,308,37500,,2,1,15472,130,202
3,7,5,57,,,,,,7892,43,67
3,7,5,59,284,31680,,2,1,13137,72,112
3,7,5,61,,,,,,4741,26,40
3,7,5,63,,12900,,2,1,13408,172,267
3,7,5,65,,,,,,5637,70,108
3,7,5,67,,,,,,6987,54,84
3,7,5,69,340,38220,,1,1,28013,251,388
3,7,5,71,,,,,,9705,53,83
3,7,5,73,,,,,,2790,15,24
3,7,5,75,,,,,,6404,49,76
3,7,5,77,,,,,,4656,26,40
3,7,5,79,340,38220,,1,2,7238,453,701
3,7,5,81,,45500,,1,2,4767,33,52
3,7,5,83,,,,,,8311,46,71
3,7,5,85,340,30780,,1,1,24315,170,263
3,7,5,87,,22220,,1,2,5950,71,109
3,7,5,89,,,,,,6783,56,87
3,7,5,91,,45500,,1,1,15924,480,742
3,7,5,93,,14180,,2,1,15809,87,134
3,7,5,95,,,,,,2897,16,25
3,7,5,97,,,,,,3670,20,31
3,7,5,99,,,,,,3255,18,28
3,7,5,101,,25460,,2,2,3279,36,56
3,7,5,103,,15780,,2,1,9082,50,77
3,7,5,105,340,30780,,1,2,3956,103,159
3,7,5,107,,25760,,2,1,6932,38,59
3,7,5,109,,,,,,4121,23,35
3,7,5,111,308,27860,,1,2,8846,76,117
3,7,5,113,,,,,,7554,42,64
3,7,5,115,,40780,,2,1,23475,250,387
3,7,5,117,,,,,,3261,18,28
3,7,5,119,340,30780,,1,1,138548,2254,3484
3,7,5,121,,,,,,6604,121,186
3,7,5,123,368,22620,,2,1,11906,127,197
3,7,5,125,340,30780,,1,1,40404,594,919
3,7,5,127,,,,,,4123,23,35
3,7,5,129,,,,,,3152,17,27
3,7,5,131,,22900,,1,1,45798,833,1287
3,7,5,133,,,,,,5895,42,66
3,7,5,135,,,,,,6612,36,56
3,7,5,137,,,,,,4857,82,127
3,7,5,139,,20980,,2,1,15056,109,169
3,7,5,141,,,,,,6709,42,64
3,7,5,143,,22220,,1,1,77215,706,1092
3,7,5,145,340,42620,,2,1,28637,158,243
3,7,5,147,,,,,,2622,14,22
3,7,5,149,,40780,,2,2,8102,45,69
4,9,6,1,488,41860,36084,1,1,578149,26473,40924
4,9,6,3,,,,,,541,3,5
4,9,6,5,,,,,,17202,95,146
4,9,6,7,,17020,,1,1,85820,1144,1768
4,9,6,9,,,,,,18050,160,248
4,9,6,11,,,,,,7757,92,143
4,9,6,13,488,41860,36084,1,2,387213,12274,18974
4,9,6,15,,18860,,2,1,12689,70,108
4,9,6,17,472,40900,,1,1,69949,1475,2280
4,9,6,19,260,23420,,1,1,327614,4899,7573
4,9,6,21,,,,,,10144,189,292
4,9,6,23,,21700,,2,1,53816,728,1126
4,9,6,25,,20940,,1,1,63985,714,1103
4,9,6,27,,,,,,7330,58,90
4,9,6,29,,12540,,1,1,307069,4130,6384
4,9,6,31,546,25260,,1,1,63697,810,1252
4,9,6,33,,17340,,2,1,25396,550,850
4,9,6,35,,45000,,2,1,19714,282,436
4,9,6,37,348,31080,31084,1,1,3666190,162706,251521
4,9,6,39,260,31460,,1,1,51378,614,950
4,9,6,41,488,41860,42034,1,1,98400,2672,4130
4,9,6,43,,,,,,7637,206,319
4,9,6,45,,46380,,2,1,33947,479,741
4,9,6,47,382,32900,,1,1,89216,931,1439
4,9,6,49,,,,,,3711,20,32
4,9,6,51,,,,,,6151,164,254
4,9,6,53,,41500,,1,1,158772,2971,4592
4,9,6,55,488,34900,,1,1,52729,839,1297
4,9,6,57,472,46020,,2,1,39178,439,678
4,9,6,59,348,31080,11244,1,1,1134443,40230,62190
4,9,6,61,472,40900,,1,1,130362,3191,4934
4,9,6,63,,,,,,7878,43,67
4,9,6,65,348,40140,,1,1,794695,45802,70803
4,9,6,67,472,40900,,1,1,517617,22354,34556
4,9,6,69,488,41940,,1,2,20042,415,641
4,9,6,71,348,40140,,1,1,722111,15564,24060
4,9,6,73,,41740,,1,1,1204728,52377,80968
4,9,6,75,488,41860,41884,1,1,359566,43074,66586
4,9,6,77,488,44700,,1,1,242564,3367,5205
4,9,6,79,,42020,,1,1,113037,1774,2742
4,9,6,81,488,41860,41884,1,1,276891,9935,15358
4,9,6,83,,42200,,1,1,164389,2764,4273
4,9,6,85,488,41940,,1,1,689137,23961,37041
4,9,6,87,488,42100,,1,1,103563,2286,3534
4,9,6,89,454,39820,,1,1,67090,808,1249
4,9,6,91,,,,,,1251,7,11
4,9,6,93,,,,,,17481,175,271
4,9,6,95,488,46700,,1,1,156933,2022,3126
4,9,6,97,488,42220,,1,1,185806,4685,7242
4,9,6,99,382,33700,,1,1,181332,1844,2851
4,9,6,101,472,49700,,1,1,33880,443,684
4,9,6,103,454,39780,,2,1,23387,294,455
4,9,6,105,,,,,,5785,196,302
4,9,6,107,546,47300,,1,1,150500,1658,2564
4,9,6,109,,43760,,2,1,23886,559,864
4,9,6,111,348,37100,,1,1,304817,4726,7306
4,9,6,113,472,40900,,1,2,75413,1642,2539
4,9,6,115,472,49700,,1,1,25925,438,677
4,8,8,1,216,19740,,1,1,161906,4702,7269
4,8,8,3,,,,,,5904,62,95
4,8,8,5,216,19740,,1,1,211570,5390,8332
4,8,8,7,,,,,,4892,90,140
4,8,8,9,,,,,,1444,8,12
4,8,8,11,,,,,,3470,19,30
4,8,8,13,216,14500,,1,1,118928,1471,2274
4,8,8,14,216,19740,,1,1,20900,796,1231
4,8,8,15,,,,,,8066,49,76
4,8,8,17,,,,,,871,5,7
4,8,8,19,216,19740,,1,2,3911,49,76
4,8,8,21,,,,,,2984,16,25
4,8,8,23,,,,,,1417,8,12
4,8,8,25,,,,,,3189,18,27
4,8,8,27,,,,,,1911,11,16
4,8,8,29,,,,,,12164,142,219
4,8,8,31,216,19740,,1,1,243002,16473,25465
4,8,8,33,,,,,,686,4,6
4,8,8,35,216,19740,,1,1,100490,2734,4227
4,8,8,37,233,20780,,2,1,21460,118,182
4,8,8,39,216,19740,,1,2,8694,196,302
4,8,8,41,,17820,,1,1,233498,3150,4870
4,8,8,43,444,15860,,2,1,23505,210,325
4,8,8,45,233,24060,,2,1,21413,164,254
4,8,8,47,216,19740,,1,2,2358,29,46
4,8,8,49,,,,,,6325,35,54
4,8,8,51,,,,,,6843,38,58
4,8,8,53,,,,,,326,2,3
4,8,8,55,,,,,,2725,15,23
4,8,8,57,,,,,,575,3,5
4,8,8,59,216,19740,,1,1,207891,5496,8496
4,8,8,61,,,,,,467,3,4
4,8,8,63,,,,,,3745,21,32
4,8,8,65,,,,,,2807,15,24
4,8,8,67,,20420,,2,1,21033,428,662
4,8,8,69,,22660,,1,1,118958,1579,2441
4,8,8,71,,,,,,6168,54,83
4,8,8,73,,,,,,2771,23,35
4,8,8,75,,44540,,2,1,10196,161,249
4,8,8,77,,24300,,1,1,55797,782,1208
4,8,8,79,,,,,,341,2,3
4,8,8,81,525,18780,,2,1,5034,28,43
4,8,8,83,,,,,,9589,96,149
4,8,8,85,,33940,,2,1,15034,83,128
4,8,8,87,,22820,,2,1,10199,56,87
4,8,8,89,,,,,,6940,75,115
4,8,8,91,,,,,,1947,11,17
4,8,8,93,216,19740,,1,2,7006,188,291
4,8,8,95,,,,,,1674,24,37
4,8,8,97,233,24060,,2,2,7517,41,64
4,8,8,99,,,,,,4439,112,173
4,8,8,101,444,39380,,1,1,58904,671,1037
4,8,8,103,,,,,,2708,15,23
4,8,8,105,,,,,,4378,96,149
4,8,8,107,525,44460,,2,1,9913,95,146
4,8,8,109,,,,,,2448,27,41
4,8,8,111,,,,,,337,2,3
4,8,8,113,,,,,,3255,18,28
4,8,8,115,,,,,,933,5,8
4,8,8,117,,14720,,2,1,12924,212,328
4,8,8,119,,17820,,1,2,9462,66,102
4,8,8,121,,,,,,1937,11,16
4,8,8,123,216,24540,,1,1,93382,932,1441
4,8,8,125,,,,,,3675,20,31
1,1,9,1,408,14860,,1,1,335063,5334,8245
1,1,9,3,278,25540,,1,1,330984,10847,16767
1,1,9,5,408,45860,,2,1,72289,1196,1849
1,1,9,7,278,25540,,1,1,63346,1914,2959
1,1,9,9,408,35300,,1,1,319114,4944,7643
1,1,9,11,278,35980,,1,1,107291,1585,2450
1,1,9,13,278,25540,,1,1,60901,1557,2406
1,1,9,15,148,49340,,1,1,45117,642,992
3,5,10,1,428,20100,,1,1,58814,713,1102
3,5,10,3,428,37980,48864,1,1,199553,5051,7808
3,5,10,5,,41540,,1,1,77187,2677,4138
3,5,11,1,548,47900,47894,1,1,239916,23789,36775
3,5,12,1,264,23540,,1,1,98041,1578,2439
3,5,12,3,300,27260,,1,2,10510,131,203
3,5,12,5,,37460,,1,1,65595,958,1482
3,5,12,7,,,,,,12721,154,238
3,5,12,9,,37340,,1,1,212862,3299,5100
3,5,12,11,370,33100,22744,1,1,664314,37926,58629
